pub_rep,researcher,title_paper,listed_species,year,listed_sp_stage,prey_diet_item,prey_diet_binomial,prey_sp_stage,method,prey_ecosystem,prey_phylum,prey_class,prey_functional_group,prey_provenance,method_simple_1,method_simple_2
101,jb,Diets and Foraging Effectiveness of Bald Eagles During Extreme Winter Weather in Nebraska,Haliaeetus leucocephalus,1992,adult,eastern cottontail,Sylvilagus floridanus,unreported,"prey remains, castings",terrestrial,vertebrate,mammalia,herbivore,native,prey remains,castings
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,common carp,Cyprinus carpio,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,introduced,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,white sturgeon,Acipenser transmontanus,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,western grebe,Aechmophorus occidentalis,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,american shad,Alosa sapidissima,unreported,prey remains,aquatic,vertebrate,actinopterygii,planktivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,green-winged teal,Anas crecca,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,mallard,Anas platyrhynchos,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,ring-necked duck,Aythya collaris,unreported,prey remains,aquatic,vertebrate,aves,omnivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,canada goose,Branta canadensis,unreported,prey remains,terrestrial,vertebrate,aves,herbivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,largescale sucker,Catostomus macrocheilus,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,shiner perch,Cymatogaster aggregata,unreported,prey remains,aquatic,vertebrate,actinopterygii,planktivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,western gull,Larus occidentalis,unreported,prey remains,aquatic,vertebrate,aves,carnivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,american widgeon,Mareca americana,unreported,prey remains,aquatic,vertebrate,aves,herbivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,pacific tomcod,Microgadus proximus,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,peamouth,Mylocheilus caurinus,unreported,prey remains,aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,rainbow trout,Oncorhynchus mykiss,unreported,prey remains,aquatic,vertebrate,actinopterygii,insectivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,chinook salmon,Oncorhynchus tshawytscha,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,yellow perch,Perca flavescens,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,black crappie,Pomoxis nigromaculatus,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,brush rabbit,Sylvilagus bachmani,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,common murre,Uria aalge,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
102,jb,Foraging Ecology of Bald Eagles in the Columbia River Estuary,Haliaeetus leucocephalus,1991,adult,brandt's cormorant,Urile penicillatus,unreported,prey remains,aquatic,vertebrate,aves,piscivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,longnose lancet fish,Alepisaurus ferox,unreported,prey remains,aquatic,vertebrate,actinopterygii,carnivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,white sucker,Catostomus commersonnii,unreported,prey remains,aquatic,vertebrate,actinopterygii,omnivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,herring gull,Larus argentatus,unreported,prey remains,terrestrial,vertebrate,aves,omnivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,snowshoe hare,Lepus americanus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,burbot,Lota lota,unreported,prey remains,aquatic,vertebrate,actinopterygii,piscivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,white-tailed deer,Odocoileus virginianus,unreported,prey remains,terrestrial,vertebrate,mammalia,herbivore,native,prey remains,none
103,jb,"Productivity, Diet, and Environmental Contaminants in Bald Eagles Nesting Near the Wisconsin Shoreline of Lake-Superior",Haliaeetus leucocephalus,1991,adult,round whitefish,Prosopium cylindrecem,unreported,prey remains,aquatic,vertebrate,actinopterygii,invertivore,native,prey remains,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,oleander aphid,Aphis nerii,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,introduced,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,grandidierella,Grandidierella japonica,adult,stomach contents,aquatic,invertebrate,malacostraca,detritivore,introduced,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,big-ear radix,Radix auricularia,adult,stomach contents,aquatic,invertebrate,gastropoda,detritivore,introduced,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,allonella water flea,Alonella excisa,adult,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,western toad,Anaxyrus boreas,juvenile,stomach contents,terrestrial,vertebrate,amphibia,invertivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,potato psyllid,Bactericera cockerelli,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,baetis minnow mayfly,Baetis tricaudatus,juvenile,stomach contents,aquatic,invertebrate,insecta,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,glassworm,Chaoborus punctipennis,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,clam shrimp,Cyzicus californicus,adult,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,daphnia water flea,Daphnia pulex,adult,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,cyclopoid copepod,Diacyclops bicuspidatus thomasi,adult,stomach contents,aquatic,invertebrate,hexanauplia,planktivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,slender springtail,Entomobrya multifasciata,adult,stomach contents,terrestrial,invertebrate,collembola,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,lake flies,Eukiefferiella claripennis,adult,stomach contents,terrestrial,invertebrate,insecta,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,giant western crane fly,Holorusia hespera,adult,stomach contents,terrestrial,invertebrate,insecta,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,pacific forktail,Ischnura cervula,juvenile,stomach contents,terrestrial,invertebrate,insecta,insectivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,predaceous diving beetle,Leconectes striatellus,adult,stomach contents,aquatic,invertebrate,insecta,carnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,tadpole shrimp,Lepidurus packardi,adult,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,tadpole shrimp,Lepidurus packardi,adult,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,tadpole shrimp,Lepidurus packardi,juvenile,stomach contents,aquatic,invertebrate,branchiopoda,omnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,copepod,Leptodiaptomus siciloides,adult,stomach contents,aquatic,invertebrate,hexanauplia,planktivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,emerald spreadwing,Lestes dryas,juvenile,stomach contents,terrestrial,invertebrate,insecta,insectivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,macrothrix water flea,Macrothrix rosea,adult,stomach contents,aquatic,invertebrate,branchiopoda,detritivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,kirby's backswimmer,Notonecta kirbyi,adult,stomach contents,aquatic,invertebrate,insecta,carnivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,tadpole physa,Physella gyrina,adult,stomach contents,aquatic,invertebrate,gastropoda,detritivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,juvenile,ramshorn snail,Planorbella trivolvis,adult,stomach contents,aquatic,invertebrate,gastropoda,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,baja california tree frog,Pseudacris hypochondriaca,juvenile,stomach contents,terrestrial,vertebrate,amphibia,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,sigara water boatman,Sigara omani,adult,stomach contents,aquatic,invertebrate,insecta,herbivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,ostracod,Spinileberis hyalina,adult,stomach contents,aquatic,invertebrate,ostracoda,detritivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,variegated meadowhawk,Sympetrum corruptum,juvenile,stomach contents,terrestrial,invertebrate,insecta,insectivore,native,stomach contents,none
104,cjl,Coexistence Within an Endangered Predator-Prey Community in California Vernal Pools,Ambystoma californiense,2021,adult,california newt,Taricha torosa,juvenile,stomach contents,terrestrial,vertebrate,amphibia,invertivore,native,stomach contents,none
105,cjl,High-Frequency Photographic Imaging Provides Novel Insights into Nesting Bald Eagle Diet and Opportunities for Public Engagement,Haliaeetus leucocephalus,2021,juvenile,rock dove,Columba livia,adult,observation,terrestrial,vertebrate,aves,omnivore,introduced,observation,none
105,cjl,High-Frequency Photographic Imaging Provides Novel Insights into Nesting Bald Eagle Diet and Opportunities for Public Engagement,Haliaeetus leucocephalus,2021,juvenile,black bullhead,Ameiurus melas,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
105,cjl,High-Frequency Photographic Imaging Provides Novel Insights into Nesting Bald Eagle Diet and Opportunities for Public Engagement,Haliaeetus leucocephalus,2021,juvenile,softshell turtle,Apalone mutica,adult,observation,aquatic,vertebrate,reptilia,carnivore,native,observation,none
105,cjl,High-Frequency Photographic Imaging Provides Novel Insights into Nesting Bald Eagle Diet and Opportunities for Public Engagement,Haliaeetus leucocephalus,2021,juvenile,white sucker,Catostomus commersonnii,adult,observation,aquatic,vertebrate,actinopterygii,omnivore,native,observation,none
